Entry Date,ID,Exit Date,Pages Viewed,Conversion
2015-01-05 13:37:26,3165629676722650112,2015-01-05 13:40:31,5,No
2015-01-05 13:38:19,7472929742083366912,2015-01-05 13:44:16,8,No
2015-01-05 13:38:01,6101391770788683776,2015-01-05 13:39:14,10,No
2015-01-05 13:39:57,675246607279254528,2015-01-05 13:41:18,10,No
2015-01-05 13:38:45,2132552303715788800,2015-01-05 13:40:24,7,Yes
2015-01-05 13:39:16,5401934303754990592,2015-01-05 13:40:31,3,No
2015-01-05 13:40:33,4705515068686371840,2015-01-05 13:43:25,10,No
2015-01-05 13:41:26,3622772398843813888,2015-01-05 13:43:58,6,No
2015-01-05 13:42:17,6422338934743329792,2015-01-05 13:45:37,10,No
2015-01-05 13:42:39,6091081346717526016,2015-01-05 13:42:46,1,No
2015-01-05 13:43:57,113017186395404288,2015-01-05 13:45:25,9,No
2015-01-05 13:44:24,376215401599216640,2015-01-05 13:46:48,10,No
2015-01-05 13:44:39,3682102420934193152,2015-01-05 13:45:58,7,No
2015-01-05 13:45:35,1522827404085469184,2015-01-05 13:45:39,1,No
2015-01-05 13:46:01,384287697105886208,2015-01-05 13:46:02,1,No
2015-01-05 13:45:06,4537714062846560256,2015-01-05 13:46:23,6,No
2015-01-05 13:45:18,2445336551086039040,2015-01-05 13:46:40,3,No
2015-01-05 13:46:40,2091009467339404288,2015-01-05 13:49:20,7,No
2015-01-05 13:46:51,8966750718575150080,2015-01-05 13:56:24,1,No
2015-01-05 13:47:05,4686809341192327168,2015-01-05 13:47:21,1,No
2015-01-05 13:47:29,7305846985772540928,2015-01-05 13:47:35,1,No
2015-01-05 13:47:20,5849086461713358848,2015-01-05 13:47:25,1,No
2015-01-05 13:48:00,2559010058094523392,2015-01-05 13:49:30,6,No
2015-01-05 13:48:17,8446829230100970496,n/a,1,No
2015-01-05 13:48:57,872602895208294400,2015-01-05 13:49:01,1,No
2015-01-05 13:48:13,5447469693796746240,2015-01-05 13:48:20,1,No
2015-01-05 13:48:46,5306726352707662848,2015-01-05 13:51:52,9,No
2015-01-05 13:49:02,6918673400289095680,2015-01-05 13:52:21,7,No
2015-01-05 13:49:41,5110138945919318016,2015-01-05 13:49:45,1,No
2015-01-05 13:50:45,694207637676386304,2015-01-05 13:51:03,1,No
2015-01-05 13:50:53,4020490452150005760,2015-01-05 13:50:59,1,No
2015-01-05 13:51:46,480350836113846272,2015-01-05 13:57:44,1,No
2015-01-05 13:51:47,1430756514159629312,2015-01-05 13:56:27,1,No
2015-01-05 13:52:55,6815707675941525504,2015-01-05 13:55:10,3,No
2015-01-05 13:53:30,3501572493888311296,2015-01-05 13:55:12,7,No
2015-01-05 13:53:43,8175792890456997888,2015-01-05 13:55:25,5,No
2015-01-05 13:55:13,3117167258347678720,2015-01-05 13:57:07,10,No
2015-01-05 13:54:22,4067127973146832896,2015-01-05 13:56:19,7,No
2015-01-05 13:55:18,5000450904190406656,2015-01-05 13:59:02,8,No
2015-01-05 13:55:06,7527255813736540160,2015-01-05 13:56:18,2,No
2015-01-05 13:55:26,714769983454531584,2015-01-05 13:56:34,7,No
2015-01-05 13:55:48,2396731874773163008,2015-01-05 13:57:43,12,Yes
2015-01-05 13:55:37,8578320766415709184,2015-01-05 13:57:32,9,No
2015-01-05 13:55:51,8298116864941939712,2015-01-05 13:57:43,9,No
2015-01-05 13:56:27,131352088231666688,2015-01-05 13:58:16,1,No
2015-01-05 13:57:07,2776138990769271808,2015-01-05 14:01:19,6,No
2015-01-05 13:57:04,6813400815912968192,2015-01-05 13:58:20,3,No
2015-01-05 13:57:23,5781928385897210880,2015-01-05 13:59:31,2,No
2015-01-05 13:57:43,1445785221935471616,2015-01-05 14:07:04,10,No
2015-01-05 13:57:40,565582168158823424,2015-01-05 14:00:41,3,No
2015-01-05 14:00:41,6117620003351786496,2015-01-05 14:01:54,9,No
2015-01-05 14:00:45,1870378584558995456,2015-01-05 14:00:52,1,No
2015-01-05 14:01:23,4827597065560298496,2015-01-05 14:03:34,3,No
2015-01-05 14:01:24,4295376780217742336,2015-01-05 14:03:02,5,No
2015-01-05 14:01:43,2412270346517428224,2015-01-05 14:02:06,1,No
2015-01-05 14:03:27,575757532363165696,2015-01-05 14:03:32,1,No
2015-01-05 14:05:18,2795014087686390784,2015-01-05 14:06:23,8,No
2015-01-05 14:04:33,1145081750601022464,n/a,1,No
2015-01-05 14:05:13,4043239389960119296,n/a,5,No
2015-01-05 14:06:06,2383942610947657728,2015-01-05 14:09:42,8,No
2015-01-05 14:07:00,4682514148652150784,2015-01-05 14:07:00,1,No
2015-01-05 14:06:46,2829140457515548672,2015-01-05 14:10:53,14,Yes
2015-01-05 14:06:45,3335407130910909440,2015-01-05 14:10:11,6,No
2015-01-05 14:07:34,1384472259117971456,2015-01-05 14:12:05,5,No
2015-01-05 14:07:19,5458554776918004736,2015-01-05 14:09:14,3,No
2015-01-05 14:07:19,6427612642966237184,2015-01-05 14:11:58,3,No
2015-01-05 14:07:25,7873498759777892352,2015-01-05 14:09:03,8,No
2015-01-05 14:07:58,7790593165000871936,n/a,5,No
2015-01-05 14:08:59,4372893693505787904,2015-01-05 14:10:29,5,No
2015-01-05 14:08:12,3032492306457223168,2015-01-05 14:14:15,2,No
2015-01-05 14:09:15,4172982889151253504,2015-01-05 14:15:30,5,No
2015-01-05 14:08:59,2770202182061379584,2015-01-05 14:09:15,1,No
2015-01-05 14:09:41,2810519795301747712,2015-01-05 14:11:21,11,Yes
2015-01-05 14:10:35,8053808544572302336,2015-01-05 14:10:44,1,No
2015-01-05 14:10:49,3348285714135730176,2015-01-05 14:13:27,10,No
2015-01-05 14:11:49,8406924611087676416,2015-01-05 14:13:31,4,No
2015-01-05 14:12:30,5194820782389124096,2015-01-05 14:15:48,3,Yes
2015-01-05 14:13:29,3737152819338957824,2015-01-05 14:15:54,6,No
2015-01-05 14:14:19,4115100471241993216,2015-01-05 14:19:12,10,No
2015-01-05 14:15:53,4665435042624195584,2015-01-05 14:18:05,6,No
2015-01-05 14:16:03,8233307454956787712,n/a,7,No
2015-01-05 14:16:03,2267020334586454016,n/a,10,No
2015-01-05 14:16:15,2946876204779077632,2015-01-05 14:19:59,17,Yes
2015-01-05 14:16:35,9045521969652237312,2015-01-05 14:16:36,1,No
2015-01-05 14:17:17,4911947336166515712,2015-01-05 14:21:56,7,No
2015-01-05 14:18:10,5948986370288306176,2015-01-05 14:18:25,1,No
2015-01-05 14:17:19,4830432201374726144,2015-01-05 14:25:32,2,No
2015-01-05 14:19:38,4625203813873491968,n/a,4,No
2015-01-05 14:19:04,5971935714818459648,n/a,1,No
2015-01-05 14:19:14,4873528152627990528,2015-01-05 14:19:31,1,No
2015-01-05 14:19:51,4829304764196508672,2015-01-05 14:21:38,3,No
2015-01-05 14:20:48,2030300834631826432,n/a,4,No
2015-01-05 14:22:04,6122620329544097792,2015-01-05 14:24:40,8,No
2015-01-05 14:21:23,7207729953014316032,2015-01-05 14:22:26,5,No
2015-01-05 14:21:30,2829991217692161024,2015-01-05 14:22:38,8,No
2015-01-05 14:22:17,6496662504928352256,2015-01-05 14:26:19,7,No
2015-01-05 14:22:33,4220677355264775168,2015-01-05 14:24:04,6,No
2015-01-05 14:24:18,2964326293441175552,2015-01-05 14:24:40,1,No
2015-01-05 14:24:58,8289117025667952640,2015-01-05 14:25:15,1,No
2015-01-05 14:24:57,6403813855406676992,2015-01-05 14:28:48,9,No
2015-01-05 14:25:15,1981181704187265024,2015-01-05 14:25:20,1,No
2015-01-05 14:26:31,5582993734819584000,2015-01-05 14:37:01,4,No
2015-01-05 14:25:59,6463808704623054848,2015-01-05 14:26:00,1,No
2015-01-05 14:26:53,8946288503647377408,2015-01-05 14:30:47,7,No
2015-01-05 14:27:17,8034462576744159232,2015-01-05 14:28:58,4,No
2015-01-05 14:28:10,7207734846195556352,2015-01-05 14:37:30,18,Yes
2015-01-05 14:28:41,5906678711618078720,2015-01-05 14:40:31,19,Yes
2015-01-05 14:30:32,8292587950138137600,n/a,3,No
2015-01-05 14:30:52,9097983643912855552,2015-01-05 14:32:29,8,No
2015-01-05 14:31:00,3462485744491406336,2015-01-05 14:32:11,10,No
2015-01-05 14:31:57,3001961930316604416,2015-01-05 14:32:17,1,No
2015-01-05 14:32:48,4020351617609921536,2015-01-05 14:34:55,3,No
2015-01-05 14:32:51,4686258361949450240,2015-01-05 14:33:28,1,No
2015-01-05 14:33:43,2087406224759649280,2015-01-05 14:33:52,1,No
2015-01-05 14:34:50,3077557547022142464,2015-01-05 14:37:35,7,No
2015-01-05 14:36:17,6252849725255772160,2015-01-05 14:38:27,3,No
2015-01-05 14:37:24,2476167353507119104,2015-01-05 14:40:28,7,Yes
2015-01-05 14:36:23,6366809819255720960,2015-01-05 14:36:23,1,No
2015-01-05 14:37:09,3395217235896759296,2015-01-05 14:39:23,10,No
2015-01-05 14:37:50,731857294109109248,2015-01-05 14:41:27,9,No
2015-01-05 14:39:10,6647482245197025280,2015-01-05 14:39:32,1,No
2015-01-05 14:39:39,404422551880335360,2015-01-05 14:45:38,1,No
2015-01-05 14:41:27,6685012427862575104,2015-01-05 14:43:13,8,No
2015-01-05 14:42:15,5278282287084664832,2015-01-05 15:01:37,3,Yes
2015-01-05 14:43:05,7726109698623318016,2015-01-05 14:43:09,1,No
2015-01-05 14:43:52,5044237162015182848,2015-01-05 14:46:38,3,No
2015-01-05 14:44:03,4990728178254169088,2015-01-05 14:47:25,4,No
2015-01-05 14:44:58,2088509763101573120,2015-01-05 14:45:26,1,No
2015-01-05 14:45:16,7645767167885272064,2015-01-05 14:45:21,1,No
2015-01-05 14:47:24,8221467392034653184,2015-01-05 14:47:45,1,No
2015-01-05 14:47:26,1695412033112159232,2015-01-05 14:49:32,5,No
2015-01-05 14:47:58,349190962560478208,2015-01-05 14:48:07,1,No
2015-01-05 14:48:20,6435581928888339456,2015-01-05 14:48:54,1,No
2015-01-05 14:48:51,7448646824423819264,2015-01-05 14:51:31,10,No
2015-01-05 14:49:53,7568743482543738880,2015-01-05 14:51:24,9,No
2015-01-05 14:51:24,3037478750492538880,2015-01-05 14:52:44,9,Yes
2015-01-05 14:52:29,1757820624760450048,2015-01-05 14:52:36,1,No
2015-01-05 14:51:51,904878672535657472,2015-01-05 14:55:51,8,No
2015-01-05 14:53:21,6642083022232016896,2015-01-05 14:53:30,1,No
2015-01-05 14:52:48,3239901974075716608,2015-01-05 14:59:04,1,No
2015-01-05 14:55:01,8713409389157083136,2015-01-05 14:56:23,12,Yes
2015-01-05 14:56:41,6347449639987074048,2015-01-05 15:03:35,10,No
2015-01-05 14:56:11,2813498582622617600,n/a,4,No
2015-01-05 14:56:22,6266845901746589696,2015-01-05 14:57:54,4,No
2015-01-05 14:57:56,7275273568230558720,n/a,7,No
2015-01-05 14:57:59,7769073478303520768,2015-01-05 14:59:06,5,No
2015-01-05 14:58:52,281594288526170112,2015-01-05 15:01:22,7,No
2015-01-05 14:59:42,3996965504440257536,2015-01-05 15:01:34,5,No
2015-01-05 14:59:18,8005130599685385216,2015-01-05 15:00:32,10,No
2015-01-05 15:00:06,4784040506823577600,2015-01-05 15:02:56,9,No
2015-01-05 14:59:30,3341646410149905408,2015-01-05 15:02:14,3,No
2015-01-05 15:00:42,6002046095619983360,2015-01-05 15:02:03,1,No
2015-01-05 15:00:43,8578833093336020992,2015-01-05 15:05:11,6,No
2015-01-05 15:01:56,6898488256327941120,2015-01-05 15:02:09,1,No
2015-01-05 15:02:12,6572706024335265792,2015-01-05 15:02:18,1,No
2015-01-05 15:02:45,2294142219948596224,2015-01-05 15:02:46,1,No
2015-01-05 15:03:33,7533119065749187584,2015-01-05 15:05:23,2,No
2015-01-05 15:04:28,4138097657662258176,2015-01-05 15:06:38,6,No
2015-01-05 15:05:00,2363754885007805440,n/a,2,No
2015-01-05 15:07:53,3937261671617479680,2015-01-05 15:09:31,3,No
2015-01-05 15:06:34,3209180034916845568,2015-01-05 15:08:01,9,No
2015-01-05 15:07:18,3163958591725045760,2015-01-05 15:15:44,3,No
2015-01-05 15:08:14,3074770968761058304,2015-01-05 15:08:22,1,No
2015-01-05 15:08:01,2922506049742906368,2015-01-05 15:09:28,3,No
2015-01-05 15:08:13,1053475870986073088,2015-01-05 15:11:10,10,No
2015-01-05 15:09:39,8671735921524558848,2015-01-05 15:11:57,8,No
2015-01-05 15:09:24,7191704573097493504,n/a,5,No
2015-01-05 15:09:46,2246075851044976640,2015-01-05 15:09:49,1,No
2015-01-05 15:10:55,4271377559905724416,2015-01-05 15:12:41,4,No
2015-01-05 15:12:01,7984931944122702848,2015-01-05 15:13:32,4,No
2015-01-05 15:12:23,8030148618129563648,2015-01-05 15:12:25,1,No
2015-01-05 15:12:37,82472772688556032,2015-01-05 15:12:49,1,No
2015-01-05 15:12:59,6286090958612968448,2015-01-05 15:14:36,1,No
2015-01-05 15:13:21,8190905350187054080,2015-01-05 15:15:42,2,No
2015-01-05 15:14:26,7096292610277792768,2015-01-05 15:16:30,4,No
2015-01-05 15:14:40,3434352129633168384,2015-01-05 15:14:55,1,No
2015-01-05 15:15:19,7870195086367863808,n/a,8,No
2015-01-05 15:16:11,7160404509661405184,n/a,1,No
2015-01-05 15:18:23,6187365109150064640,2015-01-05 15:20:45,9,No
2015-01-05 15:18:10,2294370878090275840,2015-01-05 15:20:35,5,No
2015-01-05 15:18:37,6085048709573081088,2015-01-05 15:18:40,1,No
2015-01-05 15:18:29,8973412594453687296,2015-01-05 15:20:11,6,No
2015-01-05 15:18:31,2643405151907528704,2015-01-05 15:20:13,6,No
2015-01-05 15:18:45,8191124748137736192,2015-01-05 15:19:07,1,No
2015-01-05 15:19:01,1462735443504626688,2015-01-05 15:20:26,5,No
2015-01-05 15:19:33,8857262710346234880,2015-01-05 15:19:45,1,No
2015-01-05 15:20:01,2918109004338366464,2015-01-05 15:20:08,1,No
2015-01-05 15:20:29,8283023461835336704,2015-01-05 15:21:29,1,No
2015-01-05 15:21:15,6426431953518637056,2015-01-05 15:25:52,6,No
2015-01-05 15:20:34,8916218311918385152,2015-01-05 15:38:38,4,No
2015-01-05 15:21:23,1528855326836521984,2015-01-05 15:24:31,6,No
2015-01-05 15:21:36,5183296126151441408,2015-01-05 15:26:18,5,No
2015-01-05 15:22:27,1453391520890074112,2015-01-05 15:25:18,9,No
2015-01-05 15:21:55,742472120465755136,n/a,2,No
2015-01-05 15:22:09,5765939224811538432,2015-01-05 15:22:35,1,No
2015-01-05 15:22:16,8045091512189418496,2015-01-05 15:22:31,1,No
2015-01-05 15:22:43,5540792102136008704,2015-01-05 15:33:02,8,No
2015-01-05 15:22:52,7616111224953418752,2015-01-05 15:22:55,1,No
2015-01-05 15:22:44,4919035646053298176,2015-01-05 15:22:46,1,No
2015-01-05 15:24:58,2980621776945972224,2015-01-05 15:25:06,1,No
2015-01-05 15:26:38,7689262590894265344,2015-01-05 15:29:54,2,No
2015-01-05 15:26:22,389718278925608960,2015-01-05 15:30:09,9,No
2015-01-05 15:26:11,3397272411115234304,2015-01-05 15:31:45,5,No
2015-01-05 15:27:22,2047504440147810304,2015-01-05 15:28:43,9,No
2015-01-05 15:27:33,8067241586963777536,2015-01-05 15:28:44,7,No
2015-01-05 15:28:05,8036741437392415744,2015-01-05 15:28:13,1,No
2015-01-05 15:28:05,8434834222321180672,n/a,1,No
2015-01-05 15:29:06,862117890959377408,2015-01-05 15:30:08,1,No
2015-01-05 15:28:53,6432887507733644288,2015-01-05 15:29:09,1,No
2015-01-05 15:29:43,8841936997413943296,2015-01-05 15:32:32,12,Yes
2015-01-05 15:30:18,8067641595526506496,2015-01-05 15:30:20,1,No
2015-01-05 15:31:48,6551937650503653376,2015-01-05 15:32:49,16,Yes
2015-01-05 15:31:42,3171571867204319232,2015-01-05 15:31:46,1,No
2015-01-05 15:31:41,4891883056686098432,2015-01-05 15:33:17,4,No
2015-01-05 15:31:46,8097978831369757696,2015-01-05 15:34:48,4,No
2015-01-05 15:32:05,6309709950167421952,2015-01-05 15:34:33,5,No
2015-01-05 15:33:32,7626556744896027648,2015-01-05 15:37:19,10,No
2015-01-05 15:33:05,3439611747257812992,2015-01-05 15:33:20,1,No
2015-01-05 15:32:33,3049124387219648512,2015-01-05 15:32:34,1,No
2015-01-05 15:32:33,8923044714370553856,2015-01-05 15:33:55,8,No
2015-01-05 15:33:10,4059904944591558656,n/a,1,No
2015-01-05 15:34:21,5772977813539495936,2015-01-05 15:34:23,1,No
2015-01-05 15:33:56,3070029808202705920,2015-01-05 15:36:15,2,No
2015-01-05 15:35:13,1005775009215444992,2015-01-05 15:39:46,7,No
2015-01-05 15:34:13,2748774391860692992,2015-01-05 15:40:07,7,No
2015-01-05 15:35:16,3762055902680588288,2015-01-05 15:35:19,1,No
2015-01-05 15:35:11,779769980868757504,2015-01-05 15:40:48,1,No
2015-01-05 15:35:51,7813833923466153984,2015-01-05 15:37:34,9,No
2015-01-05 15:36:28,314734104953124864,2015-01-05 15:37:56,10,No
2015-01-05 15:36:52,1788269918560342016,2015-01-05 15:39:46,18,Yes
2015-01-05 15:37:38,8360434692136391680,2015-01-05 15:37:40,1,No
2015-01-05 15:39:33,951298644716773376,n/a,8,No
2015-01-05 15:39:14,2938883403033032704,2015-01-05 15:40:21,2,No
2015-01-05 15:39:09,9127379849052595200,n/a,1,No
2015-01-05 15:39:37,3766802274263003136,2015-01-05 15:41:19,6,No
2015-01-05 15:39:53,2784689497269732352,2015-01-05 15:45:31,4,No
2015-01-05 15:40:06,6360390902340571136,2015-01-05 15:40:31,1,No
2015-01-05 15:40:52,4520234439176345600,2015-01-05 15:40:57,1,No
2015-01-05 15:41:26,523602122176928768,2015-01-05 15:41:48,1,No
2015-01-05 15:42:19,8741148849169267712,2015-01-05 15:48:41,2,No
2015-01-05 15:42:21,7742820376856702976,2015-01-05 15:42:34,1,No
2015-01-05 15:42:14,7564966598691490816,2015-01-05 15:46:57,10,No
2015-01-05 15:43:03,7195088743468711936,2015-01-05 15:45:01,8,No
2015-01-05 15:43:34,638729971745859584,2015-01-05 15:43:49,1,No
2015-01-05 15:43:23,274753763215426560,2015-01-05 15:45:28,3,No
2015-01-05 15:43:10,4146951406657909760,n/a,8,No
2015-01-05 15:46:59,6649717645802818560,2015-01-05 15:47:01,1,No
2015-01-05 15:46:56,5659633027445465088,2015-01-05 15:46:59,1,No
2015-01-05 15:47:27,7888300331628491776,2015-01-05 15:49:49,5,No
2015-01-05 15:48:16,2717662164369769472,2015-01-05 15:48:18,1,No
2015-01-05 15:48:52,3329376016445831168,2015-01-05 15:50:21,4,No
2015-01-05 15:49:24,1293606213862358016,n/a,4,No
2015-01-05 15:49:25,6838727486343568384,2015-01-05 15:50:27,2,No
2015-01-05 15:50:16,235904917724801024,2015-01-05 15:52:18,1,No
2015-01-05 15:51:27,1899781956785452032,n/a,3,No
2015-01-05 15:52:34,63238671256300544,2015-01-05 15:53:18,1,No
2015-01-05 15:52:44,7545680322050365440,n/a,1,No
2015-01-05 15:53:41,4566560346438938624,2015-01-05 16:00:52,5,No
2015-01-05 15:54:11,5527635292839988224,2015-01-05 15:56:07,5,No
2015-01-05 15:54:35,3280486753562381312,2015-01-05 15:55:56,9,No
2015-01-05 15:54:41,2108228631052500992,n/a,6,No
2015-01-05 15:55:38,3733839075284694016,2015-01-05 15:57:44,7,No
2015-01-05 15:56:15,8010728801452375040,2015-01-05 15:57:31,2,No
2015-01-05 15:56:16,2601372364240722944,2015-01-05 15:57:22,3,No
2015-01-05 15:56:41,1513702684549274624,2015-01-05 15:56:44,1,No
2015-01-05 15:57:10,5608505158983389184,n/a,1,No
2015-01-05 15:58:22,1080001257019240448,2015-01-05 15:59:56,4,No
2015-01-05 16:00:05,6709133588862376960,2015-01-05 16:04:35,6,No
2015-01-05 16:00:44,6831940038189433856,2015-01-05 16:03:25,2,No
2015-01-05 16:01:37,842329935993955328,2015-01-05 16:05:40,7,No
2015-01-05 16:01:45,2088991601002449920,2015-01-05 16:04:10,1,No
2015-01-05 16:01:41,3686479413332287488,n/a,17,Yes
2015-01-05 16:01:46,1256495542069150720,2015-01-05 16:04:09,5,No
2015-01-05 16:01:50,4360601945648181248,2015-01-05 16:04:17,18,Yes
2015-01-05 16:02:58,8175967460818053120,2015-01-05 16:03:12,1,No
2015-01-05 16:02:58,8968169777081643008,2015-01-05 16:06:55,9,No
2015-01-05 16:03:54,9159086702503154688,n/a,6,No
2015-01-05 16:03:58,6157906455067329536,2015-01-05 16:06:06,3,No
2015-01-05 16:04:08,9208669436119370752,2015-01-05 16:04:14,1,No
2015-01-05 16:05:12,4255970103909502976,2015-01-05 16:05:17,1,No
2015-01-05 16:05:17,8569279706043822080,2015-01-05 16:07:42,3,No
2015-01-05 16:06:00,2049253254508796928,2015-01-05 16:07:33,11,Yes
2015-01-05 16:06:21,2194258603558946816,2015-01-05 16:11:58,10,No
2015-01-05 16:06:45,3601600375458479104,2015-01-05 16:10:51,9,No
2015-01-05 16:07:21,2806646503494526976,n/a,1,No
2015-01-05 16:07:58,3359812661524512768,2015-01-05 16:08:16,1,No
2015-01-05 16:08:01,7376583765962196992,2015-01-05 16:12:37,7,No
2015-01-05 16:08:20,6182684561922720768,2015-01-05 16:09:22,4,No
2015-01-05 16:08:53,8732592716969289728,2015-01-05 16:14:29,6,No
2015-01-05 16:09:23,6344051976144371712,2015-01-05 16:11:17,8,No
2015-01-05 16:11:19,2337681588262975488,2015-01-05 16:11:42,1,No
2015-01-05 16:11:34,2728324414863817728,2015-01-05 16:11:50,1,No
2015-01-05 16:12:02,438193546028573696,2015-01-05 16:15:48,18,Yes
2015-01-05 16:12:31,588678238548514816,n/a,1,No
2015-01-05 16:14:00,4112489516491445248,2015-01-05 16:21:00,4,No
2015-01-05 16:13:50,4617985709214136320,2015-01-05 16:13:55,1,No
2015-01-05 16:14:12,2291316123904193536,2015-01-05 16:17:17,4,No
2015-01-05 16:17:23,6518228957310308352,2015-01-05 16:18:35,4,No
2015-01-05 16:19:02,8919334986730166272,n/a,10,No
2015-01-05 16:18:56,4607636521765416960,2015-01-05 16:19:20,1,No
2015-01-05 16:19:47,5369597164135497728,2015-01-05 16:20:51,7,No
2015-01-05 16:20:28,2893101860827986944,2015-01-05 16:25:59,4,No
2015-01-05 16:20:15,4624791455999081472,2015-01-05 16:24:24,4,No
2015-01-05 16:20:02,4410460427559315456,2015-01-05 16:24:39,3,No
2015-01-05 16:21:03,4100767909599091712,2015-01-05 16:23:44,2,No
2015-01-05 16:21:05,8604593248742991872,2015-01-05 16:21:06,1,No
2015-01-05 16:20:53,523149726065748992,2015-01-05 16:21:00,1,No
2015-01-05 16:21:11,1286640193503909888,2015-01-05 16:23:33,9,No
2015-01-05 16:21:25,4550965722794448896,2015-01-05 16:22:48,2,No
2015-01-05 16:21:19,846662693761948672,2015-01-05 16:21:25,1,No
2015-01-05 16:21:23,2597816843890061312,2015-01-05 16:24:35,7,No
2015-01-05 16:22:38,8183792469076476928,2015-01-05 16:23:16,1,No
2015-01-05 16:21:56,7726595173030994944,2015-01-05 16:23:34,5,No
2015-01-05 16:22:44,3137793424216820736,2015-01-05 16:25:54,1,No
2015-01-05 16:22:34,3364650408419543040,2015-01-05 16:27:48,10,No
2015-01-05 16:25:25,5884049405819398144,2015-01-05 16:26:29,8,No
2015-01-05 16:25:03,7471537492058448896,n/a,4,Yes
2015-01-05 16:25:49,2803578161369932800,2015-01-05 16:27:24,10,No
2015-01-05 16:25:41,2514601690129650688,n/a,1,No
2015-01-05 16:26:27,260106339807196160,2015-01-05 16:26:30,1,No
2015-01-05 16:26:39,6154540097047057408,2015-01-05 16:26:44,1,No
2015-01-05 16:26:39,3990254380068933632,2015-01-05 16:26:42,1,No
2015-01-05 16:27:02,2359364871870390272,2015-01-05 16:27:21,1,No
2015-01-05 16:27:02,5655585593487968256,2015-01-05 16:29:10,7,No
2015-01-05 16:27:46,1886602986140311552,2015-01-05 16:29:19,10,No
2015-01-05 16:28:52,7563811653549051904,2015-01-05 16:28:54,1,No
2015-01-05 16:28:39,5290335125364543488,2015-01-05 16:33:58,3,No
2015-01-05 16:28:34,4605959490564709376,2015-01-05 16:29:43,10,No
2015-01-05 16:29:22,7503658264293617664,2015-01-05 16:34:10,3,No
2015-01-05 16:29:57,4069763276067206144,2015-01-05 16:31:20,1,No
2015-01-05 16:32:16,4111299851587465216,2015-01-05 16:33:24,4,No
2015-01-05 16:32:18,5011202163334789120,n/a,8,No
2015-01-05 16:32:40,4505629170361228288,2015-01-05 16:34:02,7,No
2015-01-05 16:34:07,8124571262630125568,2015-01-05 16:34:08,1,No
